Format,1.0B,
Memory Length,10000,Memory Length,10000,
IntpDistance,0,IntpDistance,0,
Trigger Address,4999,Trigger Address,4999,
Trigger Level,8.200E-01,Trigger Level,8.200E-01,
Source,CH1,Source,CH2,
Vertical Units,V,Vertical Units,V,
Vertical Units Div,0,Vertical Units Div,0,
Vertical Units Extend Div,16,Vertical Units Extend Div,16,
Label, ,Label, ,
Probe Type,0,Probe Type,0,
Probe Ratio,1.000E+00,Probe Ratio,1.000E+00,
Vertical Scale,5.000E+00,Vertical Scale,5.000E+00,
Vertical Position,0.000E+00,Vertical Position,0.000E+00,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,5.000E-01,Horizontal Scale,5.000E-01,
Horizontal Position,0.000E+00,Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,Horizontal Mode,Roll Mode,
Display Last Dot Address,10000,Display Last Dot Address,10000,
Waveform Last Dot Address,0,Waveform Last Dot Address,0,
SincET Mode,Real Time,SincET Mode,Real Time,
Sampling Period,5.000E-04,Sampling Period,5.000E-04,
Horizontal Old Scale,5.000E-01,Horizontal Old Scale,5.000E-01,
Horizontal Old Position,0.000E+00,Horizontal Old Position,0.000E+00,
Firmware,V1.23,Firmware,V1.23,
Mode,Detail,Mode,Detail,
Waveform Data,,Waveform Data,,
-2.461500e+00,-25.599999,-2.461500e+00,-25.599999,
-2.461000e+00,-25.599999,-2.461000e+00,-25.599999,
-2.460500e+00,-25.599999,-2.460500e+00,-25.599999,
-2.460000e+00,-25.599999,-2.460000e+00,-25.599999,
-2.459500e+00,-25.599999,-2.459500e+00,-25.599999,
-2.459000e+00,-25.599999,-2.459000e+00,-25.599999,
-2.458500e+00,-25.599999,-2.458500e+00,-25.599999,
-2.458000e+00,-25.599999,-2.458000e+00,-25.599999,
-2.457500e+00,-25.599999,-2.457500e+00,-25.599999,
-2.457000e+00,-25.599999,-2.457000e+00,-25.599999,
-2.456500e+00,-25.599999,-2.456500e+00,-25.599999,
-2.456000e+00,-25.599999,-2.456000e+00,-25.599999,
-2.455500e+00,-25.599999,-2.455500e+00,-25.599999,
-2.455000e+00,-25.599999,-2.455000e+00,-25.599999,
-2.454500e+00,-25.599999,-2.454500e+00,-25.599999,
-2.454000e+00,-25.599999,-2.454000e+00,-25.599999,
-2.453500e+00,-25.599999,-2.453500e+00,-25.599999,
-2.453000e+00,-25.599999,-2.453000e+00,-25.599999,
-2.452500e+00,-25.599999,-2.452500e+00,-25.599999,
-2.452000e+00,-25.599999,-2.452000e+00,-25.599999,
-2.451500e+00,-25.599999,-2.451500e+00,-25.599999,
-2.451000e+00,-25.599999,-2.451000e+00,-25.599999,
-2.450500e+00,-25.599999,-2.450500e+00,-25.599999,
-2.450000e+00,-25.599999,-2.450000e+00,-25.599999,
-2.449500e+00,-25.599999,-2.449500e+00,-25.599999,
-2.449000e+00,-25.599999,-2.449000e+00,-25.599999,
-2.448500e+00,-25.599999,-2.448500e+00,-25.599999,
-2.448000e+00,-25.599999,-2.448000e+00,-25.599999,
-2.447500e+00,-25.599999,-2.447500e+00,-25.599999,
-2.447000e+00,-25.599999,-2.447000e+00,-25.599999,
-2.446500e+00,-25.599999,-2.446500e+00,-25.599999,
-2.446000e+00,-25.599999,-2.446000e+00,-25.599999,
-2.445500e+00,-25.599999,-2.445500e+00,-25.599999,
-2.445000e+00,-25.599999,-2.445000e+00,-25.599999,
-2.444500e+00,-25.599999,-2.444500e+00,-25.599999,
-2.444000e+00,-25.599999,-2.444000e+00,-25.599999,
-2.443500e+00,-25.599999,-2.443500e+00,-25.599999,
-2.443000e+00,-25.599999,-2.443000e+00,-25.599999,
-2.442500e+00,-25.599999,-2.442500e+00,-25.599999,
-2.442000e+00,-25.599999,-2.442000e+00,-25.599999,
-2.441500e+00,-25.599999,-2.441500e+00,-25.599999,
-2.441000e+00,-25.599999,-2.441000e+00,-25.599999,
-2.440500e+00,-25.599999,-2.440500e+00,-25.599999,
-2.440000e+00,-25.599999,-2.440000e+00,-25.599999,
-2.439500e+00,-25.599999,-2.439500e+00,-25.599999,
-2.439000e+00,-25.599999,-2.439000e+00,-25.599999,
-2.438500e+00,-25.599999,-2.438500e+00,-25.599999,
-2.438000e+00,-25.599999,-2.438000e+00,-25.599999,
-2.437500e+00,-25.599999,-2.437500e+00,-25.599999,
-2.437000e+00,-25.599999,-2.437000e+00,-25.599999,
-2.436500e+00,-25.599999,-2.436500e+00,-25.599999,
-2.436000e+00,-25.599999,-2.436000e+00,-25.599999,
-2.435500e+00,-25.599999,-2.435500e+00,-25.599999,
-2.435000e+00,-25.599999,-2.435000e+00,-25.599999,
-2.434500e+00,-25.599999,-2.434500e+00,-25.599999,
-2.434000e+00,-25.599999,-2.434000e+00,-25.599999,
-2.433500e+00,-25.599999,-2.433500e+00,-25.599999,
-2.433000e+00,-25.599999,-2.433000e+00,-25.599999,
-2.432500e+00,-25.599999,-2.432500e+00,-25.599999,
-2.432000e+00,-25.599999,-2.432000e+00,-25.599999,
-2.431500e+00,-25.599999,-2.431500e+00,-25.599999,
-2.431000e+00,-25.599999,-2.431000e+00,-25.599999,
-2.430500e+00,-25.599999,-2.430500e+00,-25.599999,
-2.430000e+00,-25.599999,-2.430000e+00,-25.599999,
-2.429500e+00,-25.599999,-2.429500e+00,-25.599999,
-2.429000e+00,-25.599999,-2.429000e+00,-25.599999,
-2.428500e+00,-25.599999,-2.428500e+00,-25.599999,
-2.428000e+00,-25.599999,-2.428000e+00,-25.599999,
-2.427500e+00,-25.599999,-2.427500e+00,-25.599999,
-2.427000e+00,-25.599999,-2.427000e+00,-25.599999,
-2.426500e+00,-25.599999,-2.426500e+00,-25.599999,
-2.426000e+00,-25.599999,-2.426000e+00,-25.599999,
-2.425500e+00,-25.599999,-2.425500e+00,-25.599999,
-2.425000e+00,-25.599999,-2.425000e+00,-25.599999,
-2.424500e+00,-25.599999,-2.424500e+00,-25.599999,
-2.424000e+00,-25.599999,-2.424000e+00,-25.599999,
-2.423500e+00,-25.599999,-2.423500e+00,-25.599999,
-2.423000e+00,-25.599999,-2.423000e+00,-25.599999,
-2.422500e+00,-25.599999,-2.422500e+00,-25.599999,
-2.422000e+00,-25.599999,-2.422000e+00,-25.599999,
-2.421500e+00,-25.599999,-2.421500e+00,-25.599999,
-2.421000e+00,-25.599999,-2.421000e+00,-25.599999,
-2.420500e+00,-25.599999,-2.420500e+00,-25.599999,
-2.420000e+00,-25.599999,-2.420000e+00,-25.599999,
-2.419500e+00,-25.599999,-2.419500e+00,-25.599999,
-2.419000e+00,-25.599999,-2.419000e+00,-25.599999,
-2.418500e+00,-25.599999,-2.418500e+00,-25.599999,
-2.418000e+00,-25.599999,-2.418000e+00,-25.599999,
-2.417500e+00,-25.599999,-2.417500e+00,-25.599999,
-2.417000e+00,-25.599999,-2.417000e+00,-25.599999,
-2.416500e+00,-25.599999,-2.416500e+00,-25.599999,
-2.416000e+00,-25.599999,-2.416000e+00,-25.599999,
-2.415500e+00,-25.599999,-2.415500e+00,-25.599999,
-2.415000e+00,-25.599999,-2.415000e+00,-25.599999,
-2.414500e+00,-25.599999,-2.414500e+00,-25.599999,
-2.414000e+00,-25.599999,-2.414000e+00,-25.599999,
-2.413500e+00,-25.599999,-2.413500e+00,-25.599999,
-2.413000e+00,-25.599999,-2.413000e+00,-25.599999,
-2.412500e+00,-25.599999,-2.412500e+00,-25.599999,
-2.412000e+00,-25.599999,-2.412000e+00,-25.599999,
-2.411500e+00,-25.599999,-2.411500e+00,-25.599999,
-2.411000e+00,-25.599999,-2.411000e+00,-25.599999,
-2.410500e+00,-25.599999,-2.410500e+00,-25.599999,
-2.410000e+00,-25.599999,-2.410000e+00,-25.599999,
-2.409500e+00,-25.599999,-2.409500e+00,-25.599999,
-2.409000e+00,-25.599999,-2.409000e+00,-25.599999,
-2.408500e+00,-25.599999,-2.408500e+00,-25.599999,
-2.408000e+00,-25.599999,-2.408000e+00,-25.599999,
-2.407500e+00,-25.599999,-2.407500e+00,-25.599999,
-2.407000e+00,-25.599999,-2.407000e+00,-25.599999,
-2.406500e+00,-25.599999,-2.406500e+00,-25.599999,
-2.406000e+00,-25.599999,-2.406000e+00,-25.599999,
-2.405500e+00,-25.599999,-2.405500e+00,-25.599999,
-2.405000e+00,-25.599999,-2.405000e+00,-25.599999,
-2.404500e+00,-25.599999,-2.404500e+00,-25.599999,
-2.404000e+00,-25.599999,-2.404000e+00,-25.599999,
-2.403500e+00,-25.599999,-2.403500e+00,-25.599999,
-2.403000e+00,-25.599999,-2.403000e+00,-25.599999,
-2.402500e+00,-25.599999,-2.402500e+00,-25.599999,
-2.402000e+00,-25.599999,-2.402000e+00,-25.599999,
-2.401500e+00,-25.599999,-2.401500e+00,-25.599999,
-2.401000e+00,-25.599999,-2.401000e+00,-25.599999,
-2.400500e+00,-25.599999,-2.400500e+00,-25.599999,
-2.400000e+00,-25.599999,-2.400000e+00,-25.599999,
-2.399500e+00,-25.599999,-2.399500e+00,-25.599999,
-2.399000e+00,-25.599999,-2.399000e+00,-25.599999,
-2.398500e+00,-25.599999,-2.398500e+00,-25.599999,
-2.398000e+00,-25.599999,-2.398000e+00,-25.599999,
-2.397500e+00,-25.599999,-2.397500e+00,-25.599999,
-2.397000e+00,-25.599999,-2.397000e+00,-25.599999,
-2.396500e+00,-25.599999,-2.396500e+00,-25.599999,
-2.396000e+00,-25.599999,-2.396000e+00,-25.599999,
-2.395500e+00,-25.599999,-2.395500e+00,-25.599999,
-2.395000e+00,-25.599999,-2.395000e+00,-25.599999,
-2.394500e+00,-25.599999,-2.394500e+00,-25.599999,
-2.394000e+00,-25.599999,-2.394000e+00,-25.599999,
-2.393500e+00,-25.599999,-2.393500e+00,-25.599999,
-2.393000e+00,-25.599999,-2.393000e+00,-25.599999,
-2.392500e+00,-25.599999,-2.392500e+00,-25.599999,
-2.392000e+00,-25.599999,-2.392000e+00,-25.599999,
-2.391500e+00,-25.599999,-2.391500e+00,-25.599999,
-2.391000e+00,-25.599999,-2.391000e+00,-25.599999,
-2.390500e+00,-25.599999,-2.390500e+00,-25.599999,
-2.390000e+00,-25.599999,-2.390000e+00,-25.599999,
-2.389500e+00,-25.599999,-2.389500e+00,-25.599999,
-2.389000e+00,-25.599999,-2.389000e+00,-25.599999,
-2.388500e+00,-25.599999,-2.388500e+00,-25.599999,
-2.388000e+00,-25.599999,-2.388000e+00,-25.599999,
-2.387500e+00,-25.599999,-2.387500e+00,-25.599999,
-2.387000e+00,-25.599999,-2.387000e+00,-25.599999,
-2.386500e+00,-25.599999,-2.386500e+00,-25.599999,
-2.386000e+00,-25.599999,-2.386000e+00,-25.599999,
-2.385500e+00,-25.599999,-2.385500e+00,-25.599999,
-2.385000e+00,-25.599999,-2.385000e+00,-25.599999,
-2.384500e+00,-25.599999,-2.384500e+00,-25.599999,
-2.384000e+00,-25.599999,-2.384000e+00,-25.599999,
-2.383500e+00,-25.599999,-2.383500e+00,-25.599999,
-2.383000e+00,-25.599999,-2.383000e+00,-25.599999,
-2.382500e+00,-25.599999,-2.382500e+00,-25.599999,
-2.382000e+00,-25.599999,-2.382000e+00,-25.599999,
-2.381500e+00,-25.599999,-2.381500e+00,-25.599999,
-2.381000e+00,-25.599999,-2.381000e+00,-25.599999,
-2.380500e+00,-25.599999,-2.380500e+00,-25.599999,
-2.380000e+00,-25.599999,-2.380000e+00,-25.599999,
-2.379500e+00,-25.599999,-2.379500e+00,-25.599999,
-2.379000e+00,-25.599999,-2.379000e+00,-25.599999,
-2.378500e+00,-25.599999,-2.378500e+00,-25.599999,
-2.378000e+00,-25.599999,-2.378000e+00,-25.599999,
-2.377500e+00,-25.599999,-2.377500e+00,-25.599999,
-2.377000e+00,-25.599999,-2.377000e+00,-25.599999,
-2.376500e+00,-25.599999,-2.376500e+00,-25.599999,
-2.376000e+00,-25.599999,-2.376000e+00,-25.599999,
-2.375500e+00,-25.599999,-2.375500e+00,-25.599999,
-2.375000e+00,-25.599999,-2.375000e+00,-25.599999,
-2.374500e+00,-25.599999,-2.374500e+00,-25.599999,
-2.374000e+00,-25.599999,-2.374000e+00,-25.599999,
-2.373500e+00,-25.599999,-2.373500e+00,-25.599999,
-2.373000e+00,-25.599999,-2.373000e+00,-25.599999,
-2.372500e+00,-25.599999,-2.372500e+00,-25.599999,
-2.372000e+00,-25.599999,-2.372000e+00,-25.599999,
-2.371500e+00,-25.599999,-2.371500e+00,-25.599999,
-2.371000e+00,-25.599999,-2.371000e+00,-25.599999,
-2.370500e+00,-25.599999,-2.370500e+00,-25.599999,
-2.370000e+00,-25.599999,-2.370000e+00,-25.599999,
-2.369500e+00,-25.599999,-2.369500e+00,-25.599999,
-2.369000e+00,-25.599999,-2.369000e+00,-25.599999,
-2.368500e+00,-25.599999,-2.368500e+00,-25.599999,
-2.368000e+00,-25.599999,-2.368000e+00,-25.599999,
-2.367500e+00,-25.599999,-2.367500e+00,-25.599999,
-2.367000e+00,-25.599999,-2.367000e+00,-25.599999,
-2.366500e+00,-25.599999,-2.366500e+00,-25.599999,
-2.366000e+00,-25.599999,-2.366000e+00,-25.599999,
-2.365500e+00,-25.599999,-2.365500e+00,-25.599999,
-2.365000e+00,-25.599999,-2.365000e+00,-25.599999,
-2.364500e+00,-25.599999,-2.364500e+00,-25.599999,
-2.364000e+00,-25.599999,-2.364000e+00,-25.599999,
-2.363500e+00,-25.599999,-2.363500e+00,-25.599999,
-2.363000e+00,-25.599999,-2.363000e+00,-25.599999,
-2.362500e+00,-25.599999,-2.362500e+00,-25.599999,
-2.362000e+00,-25.599999,-2.362000e+00,-25.599999,
-2.361500e+00,-25.599999,-2.361500e+00,-25.599999,
-2.361000e+00,-25.599999,-2.361000e+00,-25.599999,
-2.360500e+00,-25.599999,-2.360500e+00,-25.599999,
-2.360000e+00,-25.599999,-2.360000e+00,-25.599999,
-2.359500e+00,-25.599999,-2.359500e+00,-25.599999,
-2.359000e+00,-25.599999,-2.359000e+00,-25.599999,
-2.358500e+00,-25.599999,-2.358500e+00,-25.599999,
-2.358000e+00,-25.599999,-2.358000e+00,-25.599999,
-2.357500e+00,-25.599999,-2.357500e+00,-25.599999,
-2.357000e+00,-25.599999,-2.357000e+00,-25.599999,
-2.356500e+00,-25.599999,-2.356500e+00,-25.599999,
-2.356000e+00,-25.599999,-2.356000e+00,-25.599999,
-2.355500e+00,-25.599999,-2.355500e+00,-25.599999,
-2.355000e+00,-25.599999,-2.355000e+00,-25.599999,
-2.354500e+00,-25.599999,-2.354500e+00,-25.599999,
-2.354000e+00,-25.599999,-2.354000e+00,-25.599999,
-2.353500e+00,-25.599999,-2.353500e+00,-25.599999,
-2.353000e+00,-25.599999,-2.353000e+00,-25.599999,
-2.352500e+00,-25.599999,-2.352500e+00,-25.599999,
-2.352000e+00,-25.599999,-2.352000e+00,-25.599999,
-2.351500e+00,-25.599999,-2.351500e+00,-25.599999,
-2.351000e+00,-25.599999,-2.351000e+00,-25.599999,
-2.350500e+00,-25.599999,-2.350500e+00,-25.599999,
-2.350000e+00,-25.599999,-2.350000e+00,-25.599999,
-2.349500e+00,-25.599999,-2.349500e+00,-25.599999,
-2.349000e+00,-25.599999,-2.349000e+00,-25.599999,
-2.348500e+00,-25.599999,-2.348500e+00,-25.599999,
-2.348000e+00,-25.599999,-2.348000e+00,-25.599999,
-2.347500e+00,-25.599999,-2.347500e+00,-25.599999,
-2.347000e+00,-25.599999,-2.347000e+00,-25.599999,
-2.346500e+00,-25.599999,-2.346500e+00,-25.599999,
-2.346000e+00,-25.599999,-2.346000e+00,-25.599999,
-2.345500e+00,-25.599999,-2.345500e+00,-25.599999,
-2.345000e+00,-25.599999,-2.345000e+00,-25.599999,
-2.344500e+00,-25.599999,-2.344500e+00,-25.599999,
-2.344000e+00,-25.599999,-2.344000e+00,-25.599999,
-2.343500e+00,-25.599999,-2.343500e+00,-25.599999,
-2.343000e+00,-25.599999,-2.343000e+00,-25.599999,
-2.342500e+00,-25.599999,-2.342500e+00,-25.599999,
-2.342000e+00,-25.599999,-2.342000e+00,-25.599999,
-2.341500e+00,-25.599999,-2.341500e+00,-25.599999,
-2.341000e+00,-25.599999,-2.341000e+00,-25.599999,
-2.340500e+00,-25.599999,-2.340500e+00,-25.599999,
-2.340000e+00,-25.599999,-2.340000e+00,-25.599999,
-2.339500e+00,-25.599999,-2.339500e+00,-25.599999,
-2.339000e+00,-25.599999,-2.339000e+00,-25.599999,
-2.338500e+00,-25.599999,-2.338500e+00,-25.599999,
-2.338000e+00,-25.599999,-2.338000e+00,-25.599999,
-2.337500e+00,-25.599999,-2.337500e+00,-25.599999,
-2.337000e+00,-25.599999,-2.337000e+00,-25.599999,
-2.336500e+00,-25.599999,-2.336500e+00,-25.599999,
-2.336000e+00,-25.599999,-2.336000e+00,-25.599999,
-2.335500e+00,-25.599999,-2.335500e+00,-25.599999,
-2.335000e+00,-25.599999,-2.335000e+00,-25.599999,
-2.334500e+00,-25.599999,-2.334500e+00,-25.599999,
-2.334000e+00,-25.599999,-2.334000e+00,-25.599999,
-2.333500e+00,-25.599999,-2.333500e+00,-25.599999,
-2.333000e+00,-25.599999,-2.333000e+00,-25.599999,
-2.332500e+00,-25.599999,-2.332500e+00,-25.599999,
-2.332000e+00,-25.599999,-2.332000e+00,-25.599999,
-2.331500e+00,-25.599999,-2.331500e+00,-25.599999,
-2.331000e+00,-25.599999,-2.331000e+00,-25.599999,
-2.330500e+00,-25.599999,-2.330500e+00,-25.599999,
-2.330000e+00,-25.599999,-2.330000e+00,-25.599999,
-2.329500e+00,-25.599999,-2.329500e+00,-25.599999,
-2.329000e+00,-25.599999,-2.329000e+00,-25.599999,
-2.328500e+00,-25.599999,-2.328500e+00,-25.599999,
-2.328000e+00,-25.599999,-2.328000e+00,-25.599999,
-2.327500e+00,-25.599999,-2.327500e+00,-25.599999,
-2.327000e+00,-25.599999,-2.327000e+00,-25.599999,
-2.326500e+00,-25.599999,-2.326500e+00,-25.599999,
-2.326000e+00,-25.599999,-2.326000e+00,-25.599999,
-2.325500e+00,-25.599999,-2.325500e+00,-25.599999,
-2.325000e+00,-25.599999,-2.325000e+00,-25.599999,
-2.324500e+00,-25.599999,-2.324500e+00,-25.599999,
-2.324000e+00,-25.599999,-2.324000e+00,-25.599999,
-2.323500e+00,-25.599999,-2.323500e+00,-25.599999,
-2.323000e+00,-25.599999,-2.323000e+00,-25.599999,
-2.322500e+00,-25.599999,-2.322500e+00,-25.599999,
-2.322000e+00,-25.599999,-2.322000e+00,-25.599999,
-2.321500e+00,-25.599999,-2.321500e+00,-25.599999,
-2.321000e+00,-25.599999,-2.321000e+00,-25.599999,
-2.320500e+00,-25.599999,-2.320500e+00,-25.599999,
-2.320000e+00,-25.599999,-2.320000e+00,-25.599999,
-2.319500e+00,-25.599999,-2.319500e+00,-25.599999,
-2.319000e+00,-25.599999,-2.319000e+00,-25.599999,
-2.318500e+00,-25.599999,-2.318500e+00,-25.599999,
-2.318000e+00,-25.599999,-2.318000e+00,-25.599999,
-2.317500e+00,-25.599999,-2.317500e+00,-25.599999,
-2.317000e+00,-25.599999,-2.317000e+00,-25.599999,
-2.316500e+00,-25.599999,-2.316500e+00,-25.599999,
-2.316000e+00,-25.599999,-2.316000e+00,-25.599999,
-2.315500e+00,-25.599999,-2.315500e+00,-25.599999,
-2.315000e+00,-25.599999,-2.315000e+00,-25.599999,
-2.314500e+00,-25.599999,-2.314500e+00,-25.599999,
-2.314000e+00,-25.599999,-2.314000e+00,-25.599999,
-2.313500e+00,-25.599999,-2.313500e+00,-25.599999,
-2.313000e+00,-25.599999,-2.313000e+00,-25.599999,
-2.312500e+00,-25.599999,-2.312500e+00,-25.599999,
-2.312000e+00,-25.599999,-2.312000e+00,-25.599999,
-2.311500e+00,-25.599999,-2.311500e+00,-25.599999,
-2.311000e+00,-25.599999,-2.311000e+00,-25.599999,
-2.310500e+00,-25.599999,-2.310500e+00,-25.599999,
-2.310000e+00,-25.599999,-2.310000e+00,-25.599999,
-2.309500e+00,-25.599999,-2.309500e+00,-25.599999,
-2.309000e+00,-25.599999,-2.309000e+00,-25.599999,
-2.308500e+00,-25.599999,-2.308500e+00,-25.599999,
-2.308000e+00,-25.599999,-2.308000e+00,-25.599999,
-2.307500e+00,-25.599999,-2.307500e+00,-25.599999,
-2.307000e+00,-25.599999,-2.307000e+00,-25.599999,
-2.306500e+00,-25.599999,-2.306500e+00,-25.599999,
-2.306000e+00,-25.599999,-2.306000e+00,-25.599999,
-2.305500e+00,-25.599999,-2.305500e+00,-25.599999,
-2.305000e+00,-25.599999,-2.305000e+00,-25.599999,
-2.304500e+00,-25.599999,-2.304500e+00,-25.599999,
-2.304000e+00,-25.599999,-2.304000e+00,-25.599999,
-2.303500e+00,-25.599999,-2.303500e+00,-25.599999,
-2.303000e+00,-25.599999,-2.303000e+00,-25.599999,
-2.302500e+00,-25.599999,-2.302500e+00,-25.599999,
-2.302000e+00,-25.599999,-2.302000e+00,-25.599999,
-2.301500e+00,-25.599999,-2.301500e+00,-25.599999,
-2.301000e+00,-25.599999,-2.301000e+00,-25.599999,
-2.300500e+00,-25.599999,-2.300500e+00,-25.599999,
-2.300000e+00,-25.599999,-2.300000e+00,-25.599999,
-2.299500e+00,-25.599999,-2.299500e+00,-25.599999,
-2.299000e+00,-25.599999,-2.299000e+00,-25.599999,
-2.298500e+00,-25.599999,-2.298500e+00,-25.599999,
-2.298000e+00,-25.599999,-2.298000e+00,-25.599999,
-2.297500e+00,-25.599999,-2.297500e+00,-25.599999,
-2.297000e+00,-25.599999,-2.297000e+00,-25.599999,
-2.296500e+00,-25.599999,-2.296500e+00,-25.599999,
-2.296000e+00,-25.599999,-2.296000e+00,-25.599999,
